name,Gun,Knife,Wrench,Pliers,Scissors
N092976,-1,-1,-1,-1,-1
N093051,-1,-1,-1,-1,-1
N093075,-1,-1,-1,-1,-1
N093128,-1,-1,-1,-1,-1
N093175,-1,-1,-1,-1,-1
N093289,-1,-1,-1,-1,-1
N093316,-1,-1,-1,-1,-1
N093351,-1,-1,-1,-1,-1
N093366,-1,-1,-1,-1,-1
N093383,-1,-1,-1,-1,-1
N093390,-1,-1,-1,-1,-1
N093392,-1,-1,-1,-1,-1
N093424,-1,-1,-1,-1,-1
N093471,-1,-1,-1,-1,-1
N093625,-1,-1,-1,-1,-1
N093703,-1,-1,-1,-1,-1
N093784,-1,-1,-1,-1,-1
N093805,-1,-1,-1,-1,-1
N093811,-1,-1,-1,-1,-1
N093876,-1,-1,-1,-1,-1
N093894,-1,-1,-1,-1,-1
N093944,-1,-1,-1,-1,-1
N093955,-1,-1,-1,-1,-1
N093979,-1,-1,-1,-1,-1
N094076,-1,-1,-1,-1,-1
N094100,-1,-1,-1,-1,-1
N094139,-1,-1,-1,-1,-1
N094167,-1,-1,-1,-1,-1
N094222,-1,-1,-1,-1,-1
N094250,-1,-1,-1,-1,-1
N094293,-1,-1,-1,-1,-1
N094300,-1,-1,-1,-1,-1
N094466,-1,-1,-1,-1,-1
N094493,-1,-1,-1,-1,-1
N094522,-1,-1,-1,-1,-1
N094551,-1,-1,-1,-1,-1
N094557,-1,-1,-1,-1,-1
N094572,-1,-1,-1,-1,-1
N094577,-1,-1,-1,-1,-1
N094590,-1,-1,-1,-1,-1
N094613,-1,-1,-1,-1,-1
N094615,-1,-1,-1,-1,-1
N094674,-1,-1,-1,-1,-1
N094713,-1,-1,-1,-1,-1
N094748,-1,-1,-1,-1,-1
N094759,-1,-1,-1,-1,-1
N094773,-1,-1,-1,-1,-1
N094789,-1,-1,-1,-1,-1
N094812,-1,-1,-1,-1,-1
N094832,-1,-1,-1,-1,-1
N094841,-1,-1,-1,-1,-1
N094857,-1,-1,-1,-1,-1
N094921,-1,-1,-1,-1,-1
N094956,-1,-1,-1,-1,-1
N094980,-1,-1,-1,-1,-1
N095051,-1,-1,-1,-1,-1
N095054,-1,-1,-1,-1,-1
N095055,-1,-1,-1,-1,-1
N095115,-1,-1,-1,-1,-1
N095123,-1,-1,-1,-1,-1
N095156,-1,-1,-1,-1,-1
N095160,-1,-1,-1,-1,-1
N095240,-1,-1,-1,-1,-1
N095303,-1,-1,-1,-1,-1
N095328,-1,-1,-1,-1,-1
N095371,-1,-1,-1,-1,-1
N095373,-1,-1,-1,-1,-1
N095464,-1,-1,-1,-1,-1
N095513,-1,-1,-1,-1,-1
N095543,-1,-1,-1,-1,-1
N095582,-1,-1,-1,-1,-1
N095632,-1,-1,-1,-1,-1
N095635,-1,-1,-1,-1,-1
N095674,-1,-1,-1,-1,-1
N095732,-1,-1,-1,-1,-1
N095773,-1,-1,-1,-1,-1
N095817,-1,-1,-1,-1,-1
N095825,-1,-1,-1,-1,-1
N095867,-1,-1,-1,-1,-1
N095900,-1,-1,-1,-1,-1
N095929,-1,-1,-1,-1,-1
N095934,-1,-1,-1,-1,-1
N095944,-1,-1,-1,-1,-1
N096010,-1,-1,-1,-1,-1
N096030,-1,-1,-1,-1,-1
N096051,-1,-1,-1,-1,-1
N096089,-1,-1,-1,-1,-1
N096128,-1,-1,-1,-1,-1
N096139,-1,-1,-1,-1,-1
N096173,-1,-1,-1,-1,-1
N096208,-1,-1,-1,-1,-1
N096213,-1,-1,-1,-1,-1
N096270,-1,-1,-1,-1,-1
N096290,-1,-1,-1,-1,-1
N096305,-1,-1,-1,-1,-1
N096315,-1,-1,-1,-1,-1
N096318,-1,-1,-1,-1,-1
N096326,-1,-1,-1,-1,-1
N096346,-1,-1,-1,-1,-1
N096365,-1,-1,-1,-1,-1
N096386,-1,-1,-1,-1,-1
N096432,-1,-1,-1,-1,-1
N096440,-1,-1,-1,-1,-1
N096453,-1,-1,-1,-1,-1
N096483,-1,-1,-1,-1,-1
N096502,-1,-1,-1,-1,-1
N096509,-1,-1,-1,-1,-1
N096526,-1,-1,-1,-1,-1
N096592,-1,-1,-1,-1,-1
N096616,-1,-1,-1,-1,-1
N096631,-1,-1,-1,-1,-1
N096691,-1,-1,-1,-1,-1
N096743,-1,-1,-1,-1,-1
N096746,-1,-1,-1,-1,-1
N096761,-1,-1,-1,-1,-1
N096804,-1,-1,-1,-1,-1
N096910,-1,-1,-1,-1,-1
N097057,-1,-1,-1,-1,-1
N097085,-1,-1,-1,-1,-1
N097164,-1,-1,-1,-1,-1
N097166,-1,-1,-1,-1,-1
N097186,-1,-1,-1,-1,-1
N097192,-1,-1,-1,-1,-1
N097203,-1,-1,-1,-1,-1
N097233,-1,-1,-1,-1,-1
N097283,-1,-1,-1,-1,-1
N097287,-1,-1,-1,-1,-1
N097393,-1,-1,-1,-1,-1
N097447,-1,-1,-1,-1,-1
N097466,-1,-1,-1,-1,-1
N097472,-1,-1,-1,-1,-1
N097485,-1,-1,-1,-1,-1
N097487,-1,-1,-1,-1,-1
N097524,-1,-1,-1,-1,-1
N097584,-1,-1,-1,-1,-1
N097585,-1,-1,-1,-1,-1
N097588,-1,-1,-1,-1,-1
N097604,-1,-1,-1,-1,-1
N097630,-1,-1,-1,-1,-1
N097652,-1,-1,-1,-1,-1
N097671,-1,-1,-1,-1,-1
N097732,-1,-1,-1,-1,-1
N097746,-1,-1,-1,-1,-1
N097761,-1,-1,-1,-1,-1
N097780,-1,-1,-1,-1,-1
N097782,-1,-1,-1,-1,-1
N097790,-1,-1,-1,-1,-1
N097802,-1,-1,-1,-1,-1
N097843,-1,-1,-1,-1,-1
N097847,-1,-1,-1,-1,-1
N097874,-1,-1,-1,-1,-1
N097885,-1,-1,-1,-1,-1
N097959,-1,-1,-1,-1,-1
N097988,-1,-1,-1,-1,-1
N098018,-1,-1,-1,-1,-1
N098040,-1,-1,-1,-1,-1
N098084,-1,-1,-1,-1,-1
N098092,-1,-1,-1,-1,-1
N098120,-1,-1,-1,-1,-1
N098122,-1,-1,-1,-1,-1
N098142,-1,-1,-1,-1,-1
N098178,-1,-1,-1,-1,-1
N098183,-1,-1,-1,-1,-1
N098185,-1,-1,-1,-1,-1
N098264,-1,-1,-1,-1,-1
N098285,-1,-1,-1,-1,-1
N098314,-1,-1,-1,-1,-1
N098356,-1,-1,-1,-1,-1
N098359,-1,-1,-1,-1,-1
N098378,-1,-1,-1,-1,-1
N098390,-1,-1,-1,-1,-1
N098409,-1,-1,-1,-1,-1
N098416,-1,-1,-1,-1,-1
N098527,-1,-1,-1,-1,-1
N098568,-1,-1,-1,-1,-1
N098576,-1,-1,-1,-1,-1
N098577,-1,-1,-1,-1,-1
N098617,-1,-1,-1,-1,-1
N098629,-1,-1,-1,-1,-1
N098642,-1,-1,-1,-1,-1
N098669,-1,-1,-1,-1,-1
N098687,-1,-1,-1,-1,-1
N098703,-1,-1,-1,-1,-1
N098732,-1,-1,-1,-1,-1
N098734,-1,-1,-1,-1,-1
N098748,-1,-1,-1,-1,-1
N098849,-1,-1,-1,-1,-1
N098850,-1,-1,-1,-1,-1
N098938,-1,-1,-1,-1,-1
N098945,-1,-1,-1,-1,-1
N098963,-1,-1,-1,-1,-1
N099006,-1,-1,-1,-1,-1
N099074,-1,-1,-1,-1,-1
N099102,-1,-1,-1,-1,-1
N099143,-1,-1,-1,-1,-1
N099167,-1,-1,-1,-1,-1
N099174,-1,-1,-1,-1,-1
N099222,-1,-1,-1,-1,-1
N099306,-1,-1,-1,-1,-1
N099338,-1,-1,-1,-1,-1
N099339,-1,-1,-1,-1,-1
N099351,-1,-1,-1,-1,-1
N099394,-1,-1,-1,-1,-1
N099419,-1,-1,-1,-1,-1
N099425,-1,-1,-1,-1,-1
N099435,-1,-1,-1,-1,-1
N099474,-1,-1,-1,-1,-1
N099476,-1,-1,-1,-1,-1
N099491,-1,-1,-1,-1,-1
N099611,-1,-1,-1,-1,-1
N099635,-1,-1,-1,-1,-1
N099640,-1,-1,-1,-1,-1
N099668,-1,-1,-1,-1,-1
N099700,-1,-1,-1,-1,-1
N099824,-1,-1,-1,-1,-1
N099859,-1,-1,-1,-1,-1
N099864,-1,-1,-1,-1,-1
N099904,-1,-1,-1,-1,-1
N099915,-1,-1,-1,-1,-1
N099985,-1,-1,-1,-1,-1
N099992,-1,-1,-1,-1,-1
N100017,-1,-1,-1,-1,-1
N100027,-1,-1,-1,-1,-1
N100083,-1,-1,-1,-1,-1
N100148,-1,-1,-1,-1,-1
N100267,-1,-1,-1,-1,-1
N100334,-1,-1,-1,-1,-1
N100395,-1,-1,-1,-1,-1
N100417,-1,-1,-1,-1,-1
N100427,-1,-1,-1,-1,-1
N100459,-1,-1,-1,-1,-1
N100474,-1,-1,-1,-1,-1
N100511,-1,-1,-1,-1,-1
N100632,-1,-1,-1,-1,-1
N100663,-1,-1,-1,-1,-1
N100670,-1,-1,-1,-1,-1
N100692,-1,-1,-1,-1,-1
N100711,-1,-1,-1,-1,-1
N100778,-1,-1,-1,-1,-1
N100795,-1,-1,-1,-1,-1
N100887,-1,-1,-1,-1,-1
N100904,-1,-1,-1,-1,-1
N100926,-1,-1,-1,-1,-1
N100971,-1,-1,-1,-1,-1
N101011,-1,-1,-1,-1,-1
N101076,-1,-1,-1,-1,-1
N101101,-1,-1,-1,-1,-1
N101111,-1,-1,-1,-1,-1
N101134,-1,-1,-1,-1,-1
N101152,-1,-1,-1,-1,-1
N101190,-1,-1,-1,-1,-1
N101210,-1,-1,-1,-1,-1
N101213,-1,-1,-1,-1,-1
N101284,-1,-1,-1,-1,-1
N101288,-1,-1,-1,-1,-1
N101311,-1,-1,-1,-1,-1
N101316,-1,-1,-1,-1,-1
N101359,-1,-1,-1,-1,-1
N101380,-1,-1,-1,-1,-1
N101386,-1,-1,-1,-1,-1
N101401,-1,-1,-1,-1,-1
N101447,-1,-1,-1,-1,-1
N101480,-1,-1,-1,-1,-1
N101485,-1,-1,-1,-1,-1
N101509,-1,-1,-1,-1,-1
N101511,-1,-1,-1,-1,-1
N101540,-1,-1,-1,-1,-1
N101550,-1,-1,-1,-1,-1
N101641,-1,-1,-1,-1,-1
N101677,-1,-1,-1,-1,-1
N101698,-1,-1,-1,-1,-1
N101770,-1,-1,-1,-1,-1
N101853,-1,-1,-1,-1,-1
N101868,-1,-1,-1,-1,-1
N101928,-1,-1,-1,-1,-1
N101947,-1,-1,-1,-1,-1
N101961,-1,-1,-1,-1,-1
N101969,-1,-1,-1,-1,-1
N101978,-1,-1,-1,-1,-1
N101985,-1,-1,-1,-1,-1
N102099,-1,-1,-1,-1,-1
N102100,-1,-1,-1,-1,-1
N102131,-1,-1,-1,-1,-1
N102144,-1,-1,-1,-1,-1
N102148,-1,-1,-1,-1,-1
N102175,-1,-1,-1,-1,-1
N102194,-1,-1,-1,-1,-1
N102204,-1,-1,-1,-1,-1
N102261,-1,-1,-1,-1,-1
N102360,-1,-1,-1,-1,-1
N102380,-1,-1,-1,-1,-1
N102382,-1,-1,-1,-1,-1
N102385,-1,-1,-1,-1,-1
N102408,-1,-1,-1,-1,-1
N102470,-1,-1,-1,-1,-1
N102487,-1,-1,-1,-1,-1
N102515,-1,-1,-1,-1,-1
N102595,-1,-1,-1,-1,-1
N102632,-1,-1,-1,-1,-1
N102643,-1,-1,-1,-1,-1
N102691,-1,-1,-1,-1,-1
N102703,-1,-1,-1,-1,-1
N102725,-1,-1,-1,-1,-1
N102765,-1,-1,-1,-1,-1
N102796,-1,-1,-1,-1,-1
N102812,-1,-1,-1,-1,-1
N102815,-1,-1,-1,-1,-1
N102822,-1,-1,-1,-1,-1
N102844,-1,-1,-1,-1,-1
N102920,-1,-1,-1,-1,-1
N102960,-1,-1,-1,-1,-1
N102963,-1,-1,-1,-1,-1
N103061,-1,-1,-1,-1,-1
N103119,-1,-1,-1,-1,-1
N103124,-1,-1,-1,-1,-1
N103137,-1,-1,-1,-1,-1
N103142,-1,-1,-1,-1,-1
N103147,-1,-1,-1,-1,-1
N103174,-1,-1,-1,-1,-1
N103181,-1,-1,-1,-1,-1
N103233,-1,-1,-1,-1,-1
N103252,-1,-1,-1,-1,-1
N103267,-1,-1,-1,-1,-1
N103269,-1,-1,-1,-1,-1
N103295,-1,-1,-1,-1,-1
N103319,-1,-1,-1,-1,-1
N103337,-1,-1,-1,-1,-1
N103373,-1,-1,-1,-1,-1
N103396,-1,-1,-1,-1,-1
N103419,-1,-1,-1,-1,-1
N103437,-1,-1,-1,-1,-1
N103488,-1,-1,-1,-1,-1
N103545,-1,-1,-1,-1,-1
N103566,-1,-1,-1,-1,-1
N103646,-1,-1,-1,-1,-1
N103676,-1,-1,-1,-1,-1
N103764,-1,-1,-1,-1,-1
N103802,-1,-1,-1,-1,-1
N103847,-1,-1,-1,-1,-1
N103895,-1,-1,-1,-1,-1
N103948,-1,-1,-1,-1,-1
N103954,-1,-1,-1,-1,-1
N104004,-1,-1,-1,-1,-1
N104007,-1,-1,-1,-1,-1
N104045,-1,-1,-1,-1,-1
N104058,-1,-1,-1,-1,-1
N104073,-1,-1,-1,-1,-1
N104079,-1,-1,-1,-1,-1
N104095,-1,-1,-1,-1,-1
N104297,-1,-1,-1,-1,-1
N104299,-1,-1,-1,-1,-1
N104335,-1,-1,-1,-1,-1
N104357,-1,-1,-1,-1,-1
N104360,-1,-1,-1,-1,-1
N104366,-1,-1,-1,-1,-1
N104382,-1,-1,-1,-1,-1
N104400,-1,-1,-1,-1,-1
N104545,-1,-1,-1,-1,-1
N104550,-1,-1,-1,-1,-1
N104559,-1,-1,-1,-1,-1
N104591,-1,-1,-1,-1,-1
N104598,-1,-1,-1,-1,-1
N104610,-1,-1,-1,-1,-1
N104627,-1,-1,-1,-1,-1
N104638,-1,-1,-1,-1,-1
N104652,-1,-1,-1,-1,-1
N104739,-1,-1,-1,-1,-1
N104748,-1,-1,-1,-1,-1
N104760,-1,-1,-1,-1,-1
N104767,-1,-1,-1,-1,-1
N104812,-1,-1,-1,-1,-1
N104911,-1,-1,-1,-1,-1
N104942,-1,-1,-1,-1,-1
N104949,-1,-1,-1,-1,-1
N104993,-1,-1,-1,-1,-1
N105055,-1,-1,-1,-1,-1
N105098,-1,-1,-1,-1,-1
N105164,-1,-1,-1,-1,-1
N105185,-1,-1,-1,-1,-1
N105224,-1,-1,-1,-1,-1
N105255,-1,-1,-1,-1,-1
N105258,-1,-1,-1,-1,-1
N105261,-1,-1,-1,-1,-1
N105280,-1,-1,-1,-1,-1
N105382,-1,-1,-1,-1,-1
N105383,-1,-1,-1,-1,-1
N105513,-1,-1,-1,-1,-1
N105516,-1,-1,-1,-1,-1
N105535,-1,-1,-1,-1,-1
N105542,-1,-1,-1,-1,-1
N105573,-1,-1,-1,-1,-1
N105636,-1,-1,-1,-1,-1
N105671,-1,-1,-1,-1,-1
N105676,-1,-1,-1,-1,-1
N105690,-1,-1,-1,-1,-1
N105692,-1,-1,-1,-1,-1
N105695,-1,-1,-1,-1,-1
N105756,-1,-1,-1,-1,-1
N105788,-1,-1,-1,-1,-1
N105795,-1,-1,-1,-1,-1
N105817,-1,-1,-1,-1,-1
N105841,-1,-1,-1,-1,-1
N105886,-1,-1,-1,-1,-1
N105895,-1,-1,-1,-1,-1
N105908,-1,-1,-1,-1,-1
N105933,-1,-1,-1,-1,-1
N106099,-1,-1,-1,-1,-1
N106114,-1,-1,-1,-1,-1
N106157,-1,-1,-1,-1,-1
N106163,-1,-1,-1,-1,-1
N106215,-1,-1,-1,-1,-1
N106271,-1,-1,-1,-1,-1
N106296,-1,-1,-1,-1,-1
N106335,-1,-1,-1,-1,-1
N106351,-1,-1,-1,-1,-1
N106362,-1,-1,-1,-1,-1
N106363,-1,-1,-1,-1,-1
N106367,-1,-1,-1,-1,-1
N106377,-1,-1,-1,-1,-1
N106430,-1,-1,-1,-1,-1
N106439,-1,-1,-1,-1,-1
N106485,-1,-1,-1,-1,-1
N106524,-1,-1,-1,-1,-1
N106613,-1,-1,-1,-1,-1
N106717,-1,-1,-1,-1,-1
N106741,-1,-1,-1,-1,-1
N106742,-1,-1,-1,-1,-1
N106802,-1,-1,-1,-1,-1
N106836,-1,-1,-1,-1,-1
N106918,-1,-1,-1,-1,-1
N106940,-1,-1,-1,-1,-1
N107084,-1,-1,-1,-1,-1
N107133,-1,-1,-1,-1,-1
N107154,-1,-1,-1,-1,-1
N107158,-1,-1,-1,-1,-1
N107168,-1,-1,-1,-1,-1
N107173,-1,-1,-1,-1,-1
N107179,-1,-1,-1,-1,-1
N107296,-1,-1,-1,-1,-1
N107319,-1,-1,-1,-1,-1
N107339,-1,-1,-1,-1,-1
N107368,-1,-1,-1,-1,-1
N107459,-1,-1,-1,-1,-1
N107473,-1,-1,-1,-1,-1
N107490,-1,-1,-1,-1,-1
N107506,-1,-1,-1,-1,-1
N107637,-1,-1,-1,-1,-1
N107643,-1,-1,-1,-1,-1
N107648,-1,-1,-1,-1,-1
N107666,-1,-1,-1,-1,-1
N107702,-1,-1,-1,-1,-1
N107771,-1,-1,-1,-1,-1
N107775,-1,-1,-1,-1,-1
N107781,-1,-1,-1,-1,-1
N107789,-1,-1,-1,-1,-1
N107834,-1,-1,-1,-1,-1
N107851,-1,-1,-1,-1,-1
N107855,-1,-1,-1,-1,-1
N107888,-1,-1,-1,-1,-1
N107913,-1,-1,-1,-1,-1
N107923,-1,-1,-1,-1,-1
N107928,-1,-1,-1,-1,-1
N107931,-1,-1,-1,-1,-1
N108077,-1,-1,-1,-1,-1
N108090,-1,-1,-1,-1,-1
N108103,-1,-1,-1,-1,-1
N108116,-1,-1,-1,-1,-1
N108175,-1,-1,-1,-1,-1
N108189,-1,-1,-1,-1,-1
N108273,-1,-1,-1,-1,-1
N108304,-1,-1,-1,-1,-1
N108314,-1,-1,-1,-1,-1
N108336,-1,-1,-1,-1,-1
N108404,-1,-1,-1,-1,-1
N108421,-1,-1,-1,-1,-1
N108433,-1,-1,-1,-1,-1
N108455,-1,-1,-1,-1,-1
N108459,-1,-1,-1,-1,-1
N108492,-1,-1,-1,-1,-1
N108510,-1,-1,-1,-1,-1
N108511,-1,-1,-1,-1,-1
N108545,-1,-1,-1,-1,-1
N108547,-1,-1,-1,-1,-1
N108566,-1,-1,-1,-1,-1
N108683,-1,-1,-1,-1,-1
N108692,-1,-1,-1,-1,-1
N108707,-1,-1,-1,-1,-1
N108742,-1,-1,-1,-1,-1
N108760,-1,-1,-1,-1,-1
N108769,-1,-1,-1,-1,-1
N108843,-1,-1,-1,-1,-1
N108851,-1,-1,-1,-1,-1
N108922,-1,-1,-1,-1,-1
N108953,-1,-1,-1,-1,-1
N108961,-1,-1,-1,-1,-1
N109006,-1,-1,-1,-1,-1
N109021,-1,-1,-1,-1,-1
N109059,-1,-1,-1,-1,-1
N109084,-1,-1,-1,-1,-1
N109114,-1,-1,-1,-1,-1
N109118,-1,-1,-1,-1,-1
N109120,-1,-1,-1,-1,-1
N109123,-1,-1,-1,-1,-1
N109129,-1,-1,-1,-1,-1
N109134,-1,-1,-1,-1,-1
N109155,-1,-1,-1,-1,-1
N109160,-1,-1,-1,-1,-1
N109187,-1,-1,-1,-1,-1
N109200,-1,-1,-1,-1,-1
N109219,-1,-1,-1,-1,-1
N109249,-1,-1,-1,-1,-1
N109301,-1,-1,-1,-1,-1
N109322,-1,-1,-1,-1,-1
N109324,-1,-1,-1,-1,-1
N109344,-1,-1,-1,-1,-1
N109354,-1,-1,-1,-1,-1
N109355,-1,-1,-1,-1,-1
N109375,-1,-1,-1,-1,-1
N109397,-1,-1,-1,-1,-1
N109579,-1,-1,-1,-1,-1
N109581,-1,-1,-1,-1,-1
N109585,-1,-1,-1,-1,-1
N109589,-1,-1,-1,-1,-1
N109680,-1,-1,-1,-1,-1
N109710,-1,-1,-1,-1,-1
N109723,-1,-1,-1,-1,-1
N109742,-1,-1,-1,-1,-1
N109746,-1,-1,-1,-1,-1
N109854,-1,-1,-1,-1,-1
N109891,-1,-1,-1,-1,-1
N109899,-1,-1,-1,-1,-1
N110059,-1,-1,-1,-1,-1
N110128,-1,-1,-1,-1,-1
N110134,-1,-1,-1,-1,-1
N110136,-1,-1,-1,-1,-1
N110137,-1,-1,-1,-1,-1
N110141,-1,-1,-1,-1,-1
N110151,-1,-1,-1,-1,-1
N110217,-1,-1,-1,-1,-1
N110262,-1,-1,-1,-1,-1
N110279,-1,-1,-1,-1,-1
N110356,-1,-1,-1,-1,-1
N110409,-1,-1,-1,-1,-1
N110416,-1,-1,-1,-1,-1
N110448,-1,-1,-1,-1,-1
N110515,-1,-1,-1,-1,-1
N110541,-1,-1,-1,-1,-1
N110577,-1,-1,-1,-1,-1
N110678,-1,-1,-1,-1,-1
N110689,-1,-1,-1,-1,-1
N110731,-1,-1,-1,-1,-1
N110790,-1,-1,-1,-1,-1
N110805,-1,-1,-1,-1,-1
N110850,-1,-1,-1,-1,-1
N110857,-1,-1,-1,-1,-1
N110945,-1,-1,-1,-1,-1
N110956,-1,-1,-1,-1,-1
N111076,-1,-1,-1,-1,-1
N111111,-1,-1,-1,-1,-1
N111119,-1,-1,-1,-1,-1
N111123,-1,-1,-1,-1,-1
N111162,-1,-1,-1,-1,-1
N111188,-1,-1,-1,-1,-1
N111280,-1,-1,-1,-1,-1
N111297,-1,-1,-1,-1,-1
N111315,-1,-1,-1,-1,-1
N111350,-1,-1,-1,-1,-1
N111368,-1,-1,-1,-1,-1
N111394,-1,-1,-1,-1,-1
N111397,-1,-1,-1,-1,-1
N111471,-1,-1,-1,-1,-1
N111483,-1,-1,-1,-1,-1
N111501,-1,-1,-1,-1,-1
N111559,-1,-1,-1,-1,-1
N111584,-1,-1,-1,-1,-1
N111603,-1,-1,-1,-1,-1
N111668,-1,-1,-1,-1,-1
N111712,-1,-1,-1,-1,-1
N111721,-1,-1,-1,-1,-1
N111724,-1,-1,-1,-1,-1
N111750,-1,-1,-1,-1,-1
N111761,-1,-1,-1,-1,-1
N111788,-1,-1,-1,-1,-1
N111817,-1,-1,-1,-1,-1
N111835,-1,-1,-1,-1,-1
N111865,-1,-1,-1,-1,-1
N111904,-1,-1,-1,-1,-1
N111921,-1,-1,-1,-1,-1
N112063,-1,-1,-1,-1,-1
N112128,-1,-1,-1,-1,-1
N112143,-1,-1,-1,-1,-1
N112160,-1,-1,-1,-1,-1
N112167,-1,-1,-1,-1,-1
N112264,-1,-1,-1,-1,-1
N112266,-1,-1,-1,-1,-1
N112280,-1,-1,-1,-1,-1
N112285,-1,-1,-1,-1,-1
N112384,-1,-1,-1,-1,-1
N112446,-1,-1,-1,-1,-1
N112464,-1,-1,-1,-1,-1
N112483,-1,-1,-1,-1,-1
N112490,-1,-1,-1,-1,-1
N112491,-1,-1,-1,-1,-1
N112541,-1,-1,-1,-1,-1
N112545,-1,-1,-1,-1,-1
N112596,-1,-1,-1,-1,-1
N112607,-1,-1,-1,-1,-1
N112654,-1,-1,-1,-1,-1
N112684,-1,-1,-1,-1,-1
N112740,-1,-1,-1,-1,-1
N112887,-1,-1,-1,-1,-1
N112999,-1,-1,-1,-1,-1
N113000,-1,-1,-1,-1,-1
N113059,-1,-1,-1,-1,-1
N113074,-1,-1,-1,-1,-1
N113078,-1,-1,-1,-1,-1
N113082,-1,-1,-1,-1,-1
N113106,-1,-1,-1,-1,-1
N113113,-1,-1,-1,-1,-1
N113123,-1,-1,-1,-1,-1
N113128,-1,-1,-1,-1,-1
N113195,-1,-1,-1,-1,-1
N113267,-1,-1,-1,-1,-1
N113304,-1,-1,-1,-1,-1
N113307,-1,-1,-1,-1,-1
N113315,-1,-1,-1,-1,-1
N113352,-1,-1,-1,-1,-1
N113358,-1,-1,-1,-1,-1
N113444,-1,-1,-1,-1,-1
N113481,-1,-1,-1,-1,-1
N113562,-1,-1,-1,-1,-1
N113613,-1,-1,-1,-1,-1
N113648,-1,-1,-1,-1,-1
N113654,-1,-1,-1,-1,-1
N113701,-1,-1,-1,-1,-1
N113743,-1,-1,-1,-1,-1
N113752,-1,-1,-1,-1,-1
N113773,-1,-1,-1,-1,-1
N113788,-1,-1,-1,-1,-1
N113874,-1,-1,-1,-1,-1
N113883,-1,-1,-1,-1,-1
N113884,-1,-1,-1,-1,-1
N113888,-1,-1,-1,-1,-1
N113957,-1,-1,-1,-1,-1
N113963,-1,-1,-1,-1,-1
N113986,-1,-1,-1,-1,-1
N114003,-1,-1,-1,-1,-1
N114004,-1,-1,-1,-1,-1
N114027,-1,-1,-1,-1,-1
N114029,-1,-1,-1,-1,-1
N114078,-1,-1,-1,-1,-1
N114086,-1,-1,-1,-1,-1
N114104,-1,-1,-1,-1,-1
N114123,-1,-1,-1,-1,-1
N114262,-1,-1,-1,-1,-1
N114312,-1,-1,-1,-1,-1
N114330,-1,-1,-1,-1,-1
N114336,-1,-1,-1,-1,-1
N114380,-1,-1,-1,-1,-1
N114388,-1,-1,-1,-1,-1
N114389,-1,-1,-1,-1,-1
N114437,-1,-1,-1,-1,-1
N114458,-1,-1,-1,-1,-1
N114487,-1,-1,-1,-1,-1
N114515,-1,-1,-1,-1,-1
N114521,-1,-1,-1,-1,-1
N114557,-1,-1,-1,-1,-1
N114687,-1,-1,-1,-1,-1
N114705,-1,-1,-1,-1,-1
N114745,-1,-1,-1,-1,-1
N114793,-1,-1,-1,-1,-1
N114801,-1,-1,-1,-1,-1
N114815,-1,-1,-1,-1,-1
N114819,-1,-1,-1,-1,-1
N114820,-1,-1,-1,-1,-1
N114846,-1,-1,-1,-1,-1
N114848,-1,-1,-1,-1,-1
N114866,-1,-1,-1,-1,-1
N114877,-1,-1,-1,-1,-1
N114991,-1,-1,-1,-1,-1
N114992,-1,-1,-1,-1,-1
N115098,-1,-1,-1,-1,-1
N115220,-1,-1,-1,-1,-1
N115222,-1,-1,-1,-1,-1
N115263,-1,-1,-1,-1,-1
N115287,-1,-1,-1,-1,-1
N115289,-1,-1,-1,-1,-1
N115293,-1,-1,-1,-1,-1
N115375,-1,-1,-1,-1,-1
N115433,-1,-1,-1,-1,-1
N115436,-1,-1,-1,-1,-1
N115443,-1,-1,-1,-1,-1
N115459,-1,-1,-1,-1,-1
N115503,-1,-1,-1,-1,-1
N115605,-1,-1,-1,-1,-1
N115615,-1,-1,-1,-1,-1
N115685,-1,-1,-1,-1,-1
N115725,-1,-1,-1,-1,-1
N115787,-1,-1,-1,-1,-1
N115818,-1,-1,-1,-1,-1
N115820,-1,-1,-1,-1,-1
N115909,-1,-1,-1,-1,-1
N115930,-1,-1,-1,-1,-1
N115961,-1,-1,-1,-1,-1
N116030,-1,-1,-1,-1,-1
N116154,-1,-1,-1,-1,-1
N116175,-1,-1,-1,-1,-1
N116193,-1,-1,-1,-1,-1
N116201,-1,-1,-1,-1,-1
N116210,-1,-1,-1,-1,-1
N116230,-1,-1,-1,-1,-1
N116240,-1,-1,-1,-1,-1
N116260,-1,-1,-1,-1,-1
N116383,-1,-1,-1,-1,-1
N116400,-1,-1,-1,-1,-1
N116409,-1,-1,-1,-1,-1
N116430,-1,-1,-1,-1,-1
N116454,-1,-1,-1,-1,-1
N116456,-1,-1,-1,-1,-1
N116459,-1,-1,-1,-1,-1
N116470,-1,-1,-1,-1,-1
N116495,-1,-1,-1,-1,-1
N116563,-1,-1,-1,-1,-1
N116570,-1,-1,-1,-1,-1
N116571,-1,-1,-1,-1,-1
N116579,-1,-1,-1,-1,-1
N116614,-1,-1,-1,-1,-1
N116621,-1,-1,-1,-1,-1
N116627,-1,-1,-1,-1,-1
N116661,-1,-1,-1,-1,-1
N116665,-1,-1,-1,-1,-1
N116689,-1,-1,-1,-1,-1
N116743,-1,-1,-1,-1,-1
N116767,-1,-1,-1,-1,-1
N116802,-1,-1,-1,-1,-1
